comment_text,label,source,weight
"Bạn này nói về vấn đề phân biệt chủng tộc ở Nga quá phiến diện, nếu có bí nội dung thì đừng đưa ra những thông tin như thế. Chuyện bà hàng xóm và cô giáo của bạn là trường hợp những bà cô sân si, cái này ở đâu cũng có. Bọn con nít ở trên lớp trêu thì như ở Việt Nam trẻ con cũng trêu không để ý đến cảm nhận của người khác, bạn lớn rồi kể lại nhưng chuyện này mà nói họ phân biệt chủng tộc qua mấy ví dụ kiểu này. Mình không có may mắn như bạn không sinh ra lớn lên ở Nga nhưng mình sang Nga học rồi làm việc cũng hơn 7 năm, người Nga không có phân biệt chủng tộc, đặc biệt với người Việt Nam. Họ hay tò mò hỏi có bố mẹ ở đây không, rồi những người hay đi đến các khu chợ là nghĩ người Việt ở đây đều đi làm ở chợ. Mình nói là sinh viên đi học bà hàng xóm nướng bánh mì toàn mang sang cho, bà nói ở một mình không có gia đình bên cạnh khổ thân, các thầy giáo ở trên khoa mấy ổng chạy đi lên khoa xin việc cho mình, năn nỉ hiệu trưởng ký cam kết các kiểu là mình sẽ làm được việc để mình có tiền lương yên tâm làm nghiên cứu không phải làm thêm trong nhà hàng quán ăn, sau vụ khủng bố ở Crocus mấy ông thầy mình tâm sự mà nước mắt rưng rưng nói là vì mấy người từ Trung á sang hay buôn hàng cấm và gây rối mất trật tự r đánh nhau giết người mà khổ thân người đi học. Mình từng làm thêm bán thẻ thành viên và điểm danh ở trung tâm thể dục cho tụi trẻ con, có những đứa nhà không có điều kiện bố mẹ chia tay mẹ hoặc bà dẫn đến, nhưng những ngày lễ tết họ mang rất hay mang kẹo socola đến cho và cảm ơn. Lúc bán hàng khô thuê cho người Việt họ mang đủ thứ thập cẩm đến cho nào là trà mứt tự làm đến cả thú bông đan tay. Nếu ng Nga mà bạn nói là có phân biệt chủng tộc thì là thành phần nghiện rượu không đi làm ở nhà chửi bới rồi gặp người Châu Á hay ăn vạ vì người Châu Á (Việt Nam và Trung Quốc) đa số ăn nên làm ra, toàn chủ quán, chủ cửa hàng, họ không muốn gây gổ để yên ổn làm ăn nên hay cho tiền hay mấy lon bia tống mấy người ăn vạ đi. Cá nhân mình thấy xấu hổ thay mấy người bán hàng cho họ mà giá lên trời, quán ăn lấy nước sốt cũ gạt chỗ khách cũ ăn dở đi tân trang lại đưa cho họ, rồi khu chợ người Việt và Trung có ổ bài bạc phạt sát nhau và gái gú không có gì là lạ. Thế hệ các cô chú người Việt ở đây từng kể là ngày xưa họ đi chợ đi buôn bán nói là người Việt người Nga thương bắt taxi giúp cho không lấy 1 đồng, họ bảo thế hệ con cái họ kinh tế Nga không được như xưa, họ đã ăn nên làm ra nên cho con cái về Việt Nam hoặc sang một đất nước khác, nhưng họ vì gắn bó với Nga và họ biết nếu họ đi nơi khác không dựng được cơ nghiệp như ở đây. Mình nghĩ bạn cũng là một trong số đó, bố mẹ bạn cũng là người lập nghiệp ở Nga để bạn có cuộc sống tốt như hiện tại, làm ơn đừng nói về họ như vậy.",0,human_gold,3
Ak nói quá hay quá bổ ích,0,weak_high_conf,2
"Em có người bạn cùng học với nhau từ năm cấp 2, gắn bó với nhau lên đến đại học. Hồi đó em và bạn hay tranh nhau về thành tích học tập trong lớp, vì đứa làm trưởng, đứa làm phó. Em rất ngưỡng mộ bạn ấy vì bạn hoạt bát, được rất nhiều người yêu mến và theo dõi. Em cũng muốn nhìn thấy bạn thành công. Nhưng dù thế nào thì trong lòng vẫn có sự ghen tị với bạn. Biết như vậy là không nên nhưng em vẫn rất khó chịu vì lúc nào cũng không muốn thua bạn. Cảm giác này khiến em rất đau và mệt mỏi...",0,human_gold,3
"Cậu ơi, tớ ở bên cạnh một người trầm cảm, và người đó còn từ chối tớ, hết lần này đến lần khác, trong khi vẫn nuôi sự si mê ám ảnh với một người khác. Tớ biết sự si mê ám ảnh kia không thật, và nó làm tớ đau khủng khiếp lắm, vì cảm giác bị phản bội, bị thay thế. Tớ đã nghĩ mình không chịu nổi, nhưng tớ vẫn thương mà ở lại. Tớ vẫn muốn đồng hành, ở bên, an ủi, xoa dịu… Nhưng đồng thời trong hành trình này, tớ lại thấy mình cô đơn lắm lắm, cô đơn ngay bên cạnh người mình yêu nhưng không còn yêu mình. Tớ không keo kiệt tình yêu của mình, nhưng tớ cũng mong ai đó ôm tớ một cái, ai đó gọi tớ, ai đó bảo rằng “tớ xứng đáng”, dù từ một người xa lạ cũng được. Tớ cảm thấy cô đơn vô cùng bên cạnh một người trầm cảm và nảy sinh limerence với người khác, chối bỏ 14 năm đồng hành… Tớ cô đơn lắm cậu ạ. Tớ chỉ mong ai đó xoa tớ một cái thôi…Nếu sự si mê ám ảnh kia là thật, được đáp trả, tớ cũng sẽ trả người đó đi, tớ mệt lắm… Nhưng đó chỉ là mộng tưởng của anh ta, cô ta từ chối anh ta, nhưng anh ta cứ mãi ám ảnh, ám ảnh sâu hơn vì cơn trầm cảm…",1,weak_high_conf,2
Hay quá em ơi chúc mừng em ra MV mới chúc em thành công🎉🎉🎉🎉🎉🎉🎉🎉,0,weak_high_conf,2
"Giọng anh hay quá, nghe đúng hoài niệm 👀✨",0,weak_high_conf,2
2025 vẫn nghe ❤,0,human_gold,3
"Đừng quá cố gắng đến mệt mỏi, hãy dành thời gian cho bản thân, cái gì đủ cũng tốt hơn, có người rất tham vọng nên họ đạt được nhiều thành tựu, có người ít tham vọng hoặc ko nên họ ""Sống"" cho cuộc đời này, cuộc sống chỉ là sự trải nghiệm đừng áp đặt và nghĩ rằng nó xa xỉ, có người sinh ra được bộ não hơn người nên họ chẳng cần cố gắng quá sức chỉ cần 1 chút tham vọng và 1 chút cố gắng đã trở thành thiên tài, chúng ta hãy đi lên vì chúng ta, vì những thứ mà mình yêu thương, có lẽ khó hoặc ko nhìn thấy nhưng đừng để cuộc sống vô nghĩa, niềm vui và hạnh phúc là thứ ta nên ưu tiên, xuất chúng hay ko sao đếm được, có đếm đc hết đời này ko, vui vẻ và đón nhận cuộc sống, hãy để nó đến, hãy để nó làm chúng ta tồn tại, đó là thời gian.",1,weak_high_conf,2
"Sắp thi rồi mà giờ chả có kiến thức gì trong đầu cả , áp lực wá,mong sẽ vượt qua k thi này và sẽ thi đậu 😊",0,human_gold,3
"Rất hay, tháng nay mình suy nghĩ đủ thứ chuyện, bây giờ đầu óc thanh thản bớt r",0,human_gold,3
"Rung động với lời tỏ tình nhất thời của anh ấy... Dư âm lớn thật...Ngỡ có người đến chữa lành trái tim..hóa ra lại thêm vụn vỡ và tuyệt vọng..nhiều lúc tự tủi thân vì chưa baoh đc yêu và trân trọng..☺ Thời gian vừa chữa lành, vừa để con người ta dần khép trái tim mình lại:(((",0,human_gold,3
"Thật sự căn bệnh trầm cảm dùng thuốc chỉ là hỗ trợ chứ không có thuốc đặc trị, chỉ có thiền yoga mới là giải pháp, em cũng đang bị và nhờ thiền em cũng đã bỏ được thuốc nhưng cũng chưa hết hẳng nhưng thiền không phải 1 ngày bữa là hết, nên thiền mỗi ngày. Cảm ơn chị, mong chị sẽ tiếp tục để truyền đạt chánh niệm về với tất cả mọi người để ai cũng sống khoẻ, lành mạnh hơn!",1,human_gold,3
😠 Cảm ơn mình cũng đang gặp không đâu nói chuyện trước mắt trong già cha mẹ lúc nào cũng ỷ vào vai cấp rồi làm cha làm mẹ rồi muốn nói gì là nói mình không thể chấp nhận quanh năm suốt tháng cứ hành động lời nói đó cha mẹ mình rất khó chịu . Mình là chửi luôn chứ không sợ cha mẹ lâu nay nhẫn nhịn không nói dù biết đó là cha mẹ mình nói thẳng với mấy bạn lâu nay trong lòng mình muốn chửi cha mẹ ác ý mà cứ cho là tốt ý cha mẹ đánh mình thì thứ vui cho mình thôi chứ mình không sợ còn im lặng là mình khinh,0,human_gold,3
Vừa stress vừa trầm cảm thì là bệnh gì ạ,1,weak_high_conf,2
Cố gắng yêu em nhưng người lại chê ngèo khó cố gắng yêu em nhưng người cứ bơ và vờ vun đắp tương lai mong hạnh phúc ở ngày mai mà nàng đòi thêm bớt làm sao dớt em đây em chẳng mong chi chỉ cần cao sang huyền quý chẳng thích xe chi em chỉ thích đi âu đì chẳng thích chung cư hay nhà phố năm bảy tấm biệt thự thì em ở làm sao với được em. Bỏ anh em lại chơi đồ cổ bỏ anh em cặp với lão già già gì hơn cái tuổi ba em mi li bạc tiền làm gà đi em thấy gì vui anh chúc cho em sẽ được đẹp như nàng ước anh chúc cho em sẽ làm má chớ không có làm gà trẻ nhỏ như em vậy mà giám chơi đồ cổ đồng tiền đầy cám giỗ nàng mám giỗ tình tui,0,human_gold,3
CƯỜI GIỮA CÔ ĐƠN Đèn đêm soi gương mặt cười Ai hay sau lớp giả vờ Bao nhiêu vui như che đậy Một trời… không ai hiểu cho Verse 1 Người ta quen anh vui vẻ Nói cười suốt những cuộc vui Nhưng khi đêm buông tĩnh lặng Chỉ còn lại chính mình thôi Tin yêu trao đi quá thật Nên đau cũng rất chân thành Một lần tim không giữ nổi Thành quen giấu hết mong manh Pre-Chorus Đôi khi trong đám đông Lại thấy mình lạc lõng Ta nâng ly thật cao Che đi điều trống rỗng Chorus (Hook) Cười giữa cô đơn — ai nào hay Sau môi cười là đắng cay Người nhìn vào cứ tưởng vui Đâu biết tim này đang gãy Cười giữa cô đơn — quen rồi thôi Nước mắt rơi không thành lời Nếu ai nhìn sâu trong mắt Chắc sẽ hiểu… một cuộc đời Verse 2 (đẩy cao trào) Đêm dài như không có cuối Tiếng nhạc vang giữa quán quen Người đông mà sao lạnh lẽo Như đứng một mình giữa đêm Có khi muốn buông tất cả Mặc cho cảm xúc vỡ òa Nhưng lại sợ ai nhìn thấy Nên thôi… lại cười cho qua Pre-Chorus 2 Ly rượu cay đầu môi Không say bằng nỗi nhớ Ta quay đi thật nhanh Giấu đi điều dang dở Chorus (Bigger) Cười giữa cô đơn — vẫn vậy thôi Bao năm chưa nói một lời Giữa bao nhiêu người ngoài kia Không ai nghe tim anh đau Cười giữa cô đơn — như thói quen Mang theo qua hết đêm đen Nếu mai ai vô tình hỏi Anh vẫn nói… “ổn mà em” Có những nỗi đau không tên Chẳng thể nói cùng ai hết Chỉ biết giữ trong im lặng Để rồi tự mình quên Final Chorus (cao trào nhất) Cười giữa cô đơn — đến bao giờ Tim thôi không còn dại khờ Một ngày không cần gượng nữa Sống thật như chính mình mơ Cười giữa cô đơn — lần cuối thôi Không che đi những đơn côi Nếu ai bước vào thế giới Xin đừng làm tim này rơi…,1,weak_high_conf,2
"Mình đang rất rất mệt mỏi áp lực bê tắc đủ đường nhưng xem xong video này mình còn quá nhiều giá trị,rất cảm ơn bạn",0,human_gold,3
"Ngày trước mình yêu bố mẹ mình lắm bố mẹ đảnh chửi mình mình vẫn thương mình lùi lại, mik cầu xin học dùng lại đừng so sánh mik vs 1 ai khác nữa nhma họ ko dừng và cho rằng hệ tư tưởng của họ là đúng. Và bây giờ mik giống như vô cảm đánh hay ko mik cũng kệ đánh chán thì thôi, chửi chán thì lặng miễn là học dừng là mik thấy bình thường, tâm lý mik ko ổn chút nào. Mik chỉ mong họ nchuyen vs mik lại được thôi nhma mình thấy khó quá càng cố nhẹ nhàng vs họ thì họ lại càng chửi rủa mắng lên chửi xuống.",1,human_gold,3
Tuyệt vời cảm ơn Anh rất rất nhiều.,0,weak_high_conf,2
Hay quá đi….🥰🥰🥰,0,human_gold,3
Tôi là người campuchia nghe lời không hiểu nhưng nghe rất hay. Cảm ơn các bạn việt nam,0,weak_high_conf,2
"Hay quá! Vüng lām ,hay cåm ön;",0,weak_high_conf,2
Kênh rất hay và truyền cảm nhưng nếu không Hay quảng cáo giữa chừng thì sẽ chill hơn ạ 🥰,0,weak_high_conf,2
Nói dài quá lâu thành dai .,0,human_gold,3
"cảm ơn chị nhiều, lúc em rối bời thfi em luôn nhớ đến chị để có thể mạnh mẽ hơn. Một lần nữa: EM CẢM ƠN CHỊ!",0,human_gold,3
"bài hát rất hay mà mang lại điều tích cực cho cuộc sống, cảm ơn DaLab và Miu lê đã làm nha sản phẩm tuyệt vời này",0,weak_high_conf,2
"Con bị mất con, áp lực từ cs ở nhà chồng và công việc làm con thấy nghẹt thở. Luôn cảm thấy cô đơn. Và như bị mọi người chán ghét. Mặc dù con biết con k làm gì sai trái. Đã vài lần stress quá mà tự làm mình thương. Mong rằng tất cả chúng ta sẽ vượt qua tất cả. Ngày mai sẽ là 1 ngày mới.",1,weak_high_conf,2
List này chưa xưa lắm,0,human_gold,3
ảnh thứ hai chắc nó chỉ là hoa văn gỗ thôi nhìn ko giống mắt lắm,0,human_gold,3
nghe rap việt xong quay lại phút chốc đã 2 năm,0,human_gold,3
mèo của mình cũng bj ngta đánh ... bé k mất nhưng k đi lại được bme k ủng hộ mình nuôi bé nữa nên mang bé cho ngta đi ăn ... mình k thế làm gì cả........,0,human_gold,3
"Tiền mà gửi mẹ chồng.??,",0,human_gold,3
"Nội dung rất hay nhưng em chú ý đến cái áo, áo hài quá chị ơi",0,weak_high_conf,2
"Câu truyện của Bác nó bạc ,nhưng rất có giá trị cho xã hội ,một bài học cho những ai đang bạc bẽo với gđ vợ,con.",0,human_gold,3
"Cảm ơn PGS.TS Dương Trọng Hiếu đã chia sẻ kiến thức bổ ích ah, bác truyền tải rất cuốn hút và dễ nhớ",0,weak_high_conf,2
"Cám ơn Bạn Những lời giáo huấn, chìa sẻ của Cha thật tuyệt vời, nhiều ý nghĩa thâm sâu Mong Bạn chú ý phần nhạc nền, quá lớn",0,weak_high_conf,2
"Cảm ơn kênh Phật Pháp Linh Ứng rất nhiều. ✨ Nghe những lời này, con cảm thấy mọi gánh nặng và lo toan như được trút bỏ hoàn toàn. 🍃 Sự bình an lan tỏa trong từng hơi thở. Thật trân quý những nội dung ý nghĩa giữa cuộc sống xô bồ này. 🧘‍♂ Nam Mô A Di Đà Phật. 🙏""",0,weak_high_conf,2
Tuyệt vời quá bà cô gái sinh đẹp và giỏi gang.chúc cho video này được làn toả rộng rãi giúp ích cho nhiều bạn chuẩn bị bước vào kỳ thi quan trọng và trong cuộc sống của chúng ta xin cảm ơn các bạn❤❤❤❤❤,0,human_gold,3
"Em là 1 đứa nhạy cảm, chưa trải qua bất cứ mối tình nào, nhưng mà cũng chưa bao giờ mơ mộng mình sẽ gặp người nào đó thật tốt. Bởi em đã bị tổn thương rất nhiều vì chuyện tình cảm hôn nhân của gia đình. Em không tin vào đàn ông và tiêu cực về hôn nhân. Nếu như 1 ngày nào đó em gặp 1 người em yêu nhưng em không muốn kết hôn và nói thẳng với họ ngay từ đầu thì chắc hẳn họ sẽ rất đau lòng nhỉ. Còn chuyện gì đã xảy ra khiến em mất niềm tin như thế, bởi em phải chứng kiến người mà em yêu thương nhất trong đời này bị phản bội, bị đánh bị sỉ nhục và bị tổn thương. Em không muốn mình phải trải qua những điều như thế, em không mạnh mẽ để vững tin được khi mình đã trải qua 1 cuộc hôn nhân tan vỡ thì sẽ yêu người mới. Cảm xúc tiêu cực nhất là lúc em cảm thấy em rất ghét đàn ông. Em biết là mình vơ nắm cả đũa nhưng cảm xúc ấy không thể mất đi được. Em chỉ cần gia đình em có mẹ có em của em thì đã hạnh phúc lắm rồi.",1,weak_high_conf,2
"Mình từng có đoạn thời gian như vậy, tiếc triển của nó khá dài nó từ từ làm mình ngày càng trống rỗng hơn, đôi lúc mình cứ nghĩ sẽ thế này mãi nhưng thật may mắn làm sao mình gặp được chị ấy. Bây giờ mình cũng đã tốt hơn, vậy nên mình nghĩ cuộc đời sẽ không bỏ mặc ai cả, mỗi người đều là mỗi cá thể đặc biệt được sinh ra mà.",1,weak_high_conf,2
"Cám ơn,! thiền rất hay, rất tốt",0,weak_high_conf,2
Anh đi Đc 19 ngày rồi… e chưa 1 ngày ngưng nghỉ về anh …. Thế giới k có anh …. Mỗi ngày trôi qua với em là vô nghĩa 💔Anh ơi …. Sao anh nỡ bỏ lại 3 mẹ con em 1 minh thế này,1,human_gold,3
"Better Version là kênh tuyệt hay, cám ơn kênh đã giúp mọi người có những giây phút thư giãn tuyệt vời và bổ ích khi nghe nội dung chia sẻ của kênh.❤",0,weak_high_conf,2
Con chào bác sĩ ạ .. con không chắc chắn nhưng có thể là con bị rối loạn lo âu .. nhưng khi đi test bệnh thì bác sĩ nói con bị trầm cảm nhưng khi uống thuốc nhẹ nhất mà con cảm thấy chóng mặt buồn nôn đứng ko vững .. ngày thứ 2 bớt đi 1 viên thì lại bị bất an lo âu trong khi trc khi đi khám con ngủ được rồi .,1,weak_high_conf,2
"Truyện hay quá . Cảm ơn tác giả, cảm ơn MC",0,weak_high_conf,2
"Ngày bé...tôi là một đứa trẻ khá bạo dạn và vui vẻ. Nhưng càng lớn, tôi càng trở nên tự ti, nhút nhát và ngại ở bên ngoài, chỉ muốn thu mình ở một góc. Càng lớn, tôi càng khóc nhiều hơn. Tôi như bị áp lực học tập và càng thu mình ở một góc nhiều hơn. Và tôi bây giờ ko còn như trước, ít chia sẻ, ít ở bên ngoài, ít vui vẻ. Tôi rất buồn khi mẹ luôn nói nhưng câu như:"" M muốn mẹ chết à, hay m muốn mẹ đi để bố m lấy mẹ khác?"" lúc đó tôi muốn biến mất khỏi luôn nhưng kìm nén trước bố mẹ của tôi. Lúc nào tôi cũng có lúc căm ghét họ, nhưng tôi vẫn rất yêu họ. dù tôi có khóc nhiều vì những lời của bố mẹ thế nào thì...tôi cũng yêu họ❤.",1,weak_high_conf,2
"Em rất yêu bố mẹ, em cũng mong bố mẹ nói về việc em học tập thế nào hay cần cố gắng chỗ nào. Tuy vậy, từ bé đến giờ bố mẹ chưa từng quan tâm giáo viên nói gì về em, chưa từng muốn hoặc tham gia các buổi họp phụ huynh của em, bố mẹ em chưa từng hỏi em học hành ra sao, có ổn không, có vui không, bố mẹ em chỉ quan tâm đến kết quả cuối cùng em đạt được, nếu tốt là điều đương nhiên phải có nhưng nếu kém em sẽ bị trách mắng, bị nhìn bằng ánh mắt rất lạ. Em lớn lên trong cảnh hỗn loạn, gia đình tan vỡ, bố hay đánh đập mẹ em. Điều khiến em nhớ mãi đến giờ là từng run rẩy lau máu cho mẹ khi mẹ em vẫn còn mang bầu. Em không dám nói với ai cả, khi quen anh em dường như có chỗ dựa, em nói rất nhiều, buông thả bản thân và kể hết cho anh nghe mọi ấm ức trong lòng, anh an ủi, anh vỗ về, anh chào đón và mong được che chở cho em. Nhưng, em nhận ra mình lại là vấn đề bởi đôi khi anh thật lạ, anh không còn vui vẻ với em, anh có vẻ thờ ơ. Có thể nhiều người nói anh không yêu em nhưng không phải, anh có lẽ rất yêu em, thế nên em không buồn vì gia đình tan vỡ không ai quan tâm em, em lại buồn hơn khi người em tin tưởng đôi lúc lại xa lạ đến vậy.",1,human_gold,3
Nhiều lúc tư tưởng đang nặng trĩu mở máy nhìn thấy em là nhẹ hẳn đầu❤😂.,0,human_gold,3
